RELATÓRIO DE SERVIDORES IPTV - 19/01/2026 18:51
Baseado apenas nos arquivos da pasta: Listas-Downloaded
====================================================================================================
NOME DO ARQUIVO                                    | SERVIDOR BASE IDENTIFICADO
   ├─ New-Servers_-_AtivaBox_-_COMPLETO_SEM_ADULTOS_[19-01-2026_01h12].m3u
   ├─ New-Servers_-_AtivaBox_-_COMPLETO_SEM_ADULTOS_[19-01-2026_07h58].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ Servidor_X_-__AtivaBox_Com_Adultos_[19-01-2026_01h12].m3u
   ├─ Servidor_X_-__AtivaBox_Com_Adultos_[19-01-2026_07h14].m3u
   ├─ Servidor_X_-__AtivaBox_Sem_Adultos_[19-01-2026_01h12].m3u
   ├─ Servidor_X_-__AtivaBox_Sem_Adultos_[19-01-2026_07h52].m3u
   ├─ WPM_-_TIGER_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ WPM_-_TIGER_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ WPM_-_TIGER_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ WPM_-_TIGER_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u

📡 SERVIDOR: http://x25.acxll.shop:80
   Quantidade de listas: 37
   ├─ AMERICAN_-_NEW_-__New_Completo_CAdultos_[19-01-2026_00h54].m3u
   ├─ AMERICAN_-_NEW_-__New_Completo_CAdultos_[19-01-2026_07h14].m3u
   ├─ AMERICAN_-_NEW_-__New_Completo_SAdultos_[19-01-2026_00h45].m3u
   ├─ AMERICAN_-_NEW_-__New_Completo_SAdultos_[19-01-2026_07h14].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_00h45].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_07h52].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_01h03].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_C_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_C_Adultos_[19-01-2026_07h58].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_S_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_S_Adultos_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_1HR__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_3HRS__COMPLETO_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_6HRS__COMPLETO_[19-01-2026_01h44].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_01h12].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_07h52].m3u
   ├─ HAVOK_TV_-_ORION_-__[Teste_04h]_-_Orion_[19-01-2026_01h04].m3u
   ├─ HAVOK_TV_-_ORION_-__[Teste_04h]_-_Orion_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_C_Adultos_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_C_Adultos_12_Horas_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_S_Adultos_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_S_Adultos_12_Horas_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h52].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h58].m3u

📡 SERVIDOR: http://cloudsalex.space:80
   Quantidade de listas: 32
   ├─ AtivaBox_-__Infrax_-_Teste_Completo_[19-01-2026_00h45].m3u
   ├─ AtivaBox_-__Infrax_-_Teste_Completo_[19-01-2026_07h14].m3u
   ├─ AtivaBox_-__Infrax_-_Teste_S_Adultos_[19-01-2026_00h54].m3u
   ├─ AtivaBox_-__Infrax_-_Teste_S_Adultos_[19-01-2026_07h14].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_00h45].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_18h27].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_01h03].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_C_Adultos_[19-01-2026_01h03].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_C_Adultos_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_S_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_S_Adultos_[19-01-2026_07h14].m3u
   ├─ HAVOK_TV_-_DIGNUS_-__[Teste_04h]_-_Dignus_[19-01-2026_01h12].m3u
   ├─ HAVOK_TV_-_DIGNUS_-__[Teste_04h]_-_Dignus_[19-01-2026_07h14].m3u
   ├─ HAVOK_TV_-_KYROS_-__[Teste_04h]_-_Kyros_[19-01-2026_01h44].m3u
   ├─ HAVOK_TV_-_KYROS_-__[Teste_04h]_-_Kyros_[19-01-2026_07h14].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Com_Adultos_[19-01-2026_01h12].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Com_Adultos_[19-01-2026_07h14].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Sem_Adultos_[19-01-2026_01h04].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Sem_Adultos_[19-01-2026_07h52].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_CADULTOS_[19-01-2026_01h12].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_CADULTOS_[19-01-2026_07h14].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_sADULTOS_[19-01-2026_01h12].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_sADULTOS_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_18h27].m3u

📡 SERVIDOR: http://topcdn.fun:80
   Quantidade de listas: 31
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_00h45].m3u
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_01h03].m3u
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_1HR__COMPLETO_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_1HR__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_3HRS__COMPLETO_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_6HRS__COMPLETO_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h58].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_01h12].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__SPEED_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__SPEED_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h58].m3u
   ├─ NetPlay_-__SPEED_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ SUBZERO_-_FNIX_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ SUBZERO_-_FNIX_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_18h49].m3u
   ├─ SUBZERO_-_FNIX_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ SUBZERO_-_FNIX_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_C_Adultos_[19-01-2026_00h54].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_C_Adultos_[19-01-2026_07h14].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_S_Adultos_[19-01-2026_00h45].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_S_Adultos_[19-01-2026_07h14].m3u

📡 SERVIDOR: http://protec.sbs:80
   Quantidade de listas: 28
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_00h45].m3u
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_18h27].m3u
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_00h45].m3u
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_1HR__COMPLETO_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_1HR__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_3HRS__COMPLETO_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_6HRS__COMPLETO_[19-01-2026_01h12].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_C_Adulto_2_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_C_Adulto_2_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_2_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_2_Horas_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_07h52].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u

📡 SERVIDOR: http://cdn.andromedaz.site:80
   Quantidade de listas: 26
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_Completo_[19-01-2026_00h54].m3u
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_Completo_[19-01-2026_07h52].m3u
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_S_Adultos_[19-01-2026_00h45].m3u
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_S_Adultos_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_C_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_C_Adultos_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_S_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_S_Adultos_[19-01-2026_07h14].m3u
   ├─ HAVOK_TV_-_SHAZAM_-__[Teste_04h]_-_Shazam_[19-01-2026_01h04].m3u
   ├─ HAVOK_TV_-_SHAZAM_-__[Teste_04h]_-_Shazam_[19-01-2026_07h52].m3u
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_CADULTOS_[19-01-2026_01h12].m3u
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_CADULTOS_[19-01-2026_07h14].m3u
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_sADULTOS_[19-01-2026_01h12].m3u
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_sADULTOS_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__TIT_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__TIT_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__TIT_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__TIT_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h58].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h52].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u

📡 SERVIDOR: http://wpm.dcnn.site:80
   Quantidade de listas: 24
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_00h45].m3u
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_00h45].m3u
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_C_Adultos_[19-01-2026_01h03].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_C_Adultos_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_S_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_S_Adultos_[19-01-2026_07h14].m3u
   ├─ LIFE_UHD_-_RedPlay_-_RedPlay_TESTE_-_CADULTOS_[19-01-2026_01h12].m3u
   ├─ LIFE_UHD_-_RedPlay_-_RedPlay_TESTE_-_CADULTOS_[19-01-2026_18h27].m3u
   ├─ LIFE_UHD_-_RedPlay_-_RedPlay_TESTE_-_sADULTOS_[19-01-2026_01h12].m3u
   ├─ LIFE_UHD_-_RedPlay_-_RedPlay_TESTE_-_sADULTOS_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__HADES_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__HADES_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h52].m3u
   ├─ NetPlay_-__HADES_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__HADES_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_02h00].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_18h40].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_18h49].m3u

📡 SERVIDOR: http://38.147.106.155:80
   Quantidade de listas: 23
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_01h44].m3u
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_01h44].m3u
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_C_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_C_Adultos_[19-01-2026_07h14].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_S_Adultos_[19-01-2026_00h45].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_S_Adultos_[19-01-2026_07h52].m3u
   ├─ HAVOK_TV_-_TIGER_-__[Teste_06h]_-_Tiger_[19-01-2026_01h12].m3u
   ├─ HAVOK_TV_-_TIGER_-__[Teste_06h]_-_Tiger_[19-01-2026_07h52].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adultos_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adultos_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adultos_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adultos_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h52].m3u
   ├─ playlist_160090903_plus.m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_C_ADULTOS_[19-01-2026_07h14].m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_01h12].m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_S_ADULTOS_[19-01-2026_07h58].m3u

📡 SERVIDOR: http://wxpago.sbs:80
   Quantidade de listas: 16
   ├─ GLOBAL__IPTV_1_-_TESTE_1HR__COMPLETO_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_1HR__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_3HRS__COMPLETO_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_6HRS__COMPLETO_[19-01-2026_00h45].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h58].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_01h03].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_07h58].m3u
   ├─ NetPlay_-__ATENA_-_Teste_C_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__ATENA_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__ATENA_-_Teste_S_Adulto_12_Horas_[19-01-2026_01h12].m3u
   ├─ NetPlay_-__ATENA_-_Teste_S_Adulto_12_Horas_[19-01-2026_07h14].m3u

📡 SERVIDOR: http://c.superodin.nl70.top:80
   Quantidade de listas: 15
   ├─ EVOLUTION_-_BOX_-__Teste_Completo_CAdultos_[19-01-2026_00h45].m3u
   ├─ EVOLUTION_-_BOX_-__Teste_Completo_CAdultos_[19-01-2026_07h14].m3u
   ├─ EVOLUTION_-_BOX_-__Teste_Completo_SAdultos_[19-01-2026_00h45].m3u
   ├─ EVOLUTION_-_BOX_-__Teste_Completo_SAdultos_[19-01-2026_07h14].m3u
   ├─ HAVOK_TV_-_FNIX_-__[Teste_04h]_-_Fnix_[19-01-2026_01h03].m3u
   ├─ HAVOK_TV_-_FNIX_-__[Teste_04h]_-_Fnix_[19-01-2026_07h14].m3u
   ├─ Lider_-__MAX_-_Completo_Com_Adultos_[19-01-2026_01h12].m3u
   ├─ Lider_-__MAX_-_Completo_Com_Adultos_[19-01-2026_07h14].m3u
   ├─ Lider_-__MAX_-_Completo_Sem_Adultos_[19-01-2026_01h12].m3u
